IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,51,2000,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,74
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,1857281.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1550080
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1562585
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1715441.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1359829
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,931236
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,631948.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,449186
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,394340.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,384785
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,307877.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,235010
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,184386.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,156929.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,130468.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,65049.00000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,34130.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,16422.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,4137.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,699.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,52,2001,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,77.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,1918058.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1556593.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1528912
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1692716.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1415482
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,972706.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,647644.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,452392
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,381859
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,375146.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,318769
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,235647
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,185607
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,151624
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,129726.50000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,68875
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,34412
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,16310.000000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,4362
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,729
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,53,2002,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,80.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,1969672
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1585666.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1520374
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1641851
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1465541
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,1023991.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,670581
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,461431.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,371047.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,364068.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,331311
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,234593
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,188047
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,147868
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,125165.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,74427.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,35036.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,16079
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,4726
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,762.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,54,2003,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,82
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,2006554.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1637384
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1510233
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1578722
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1505494.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,1075163
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,695350.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,471889.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,361187
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,351737
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,337886
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,239816.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,191824.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,145997
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,119751.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,79224.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,35857
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,15731.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,5210.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,797.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,55,2004,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,84.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,2028351.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1701738.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1499654.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1511525.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1533137
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,1120926
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,723702
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,483225
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,354628.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,339508.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,336054.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,252415.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,196271
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,145884.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,114760.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,82860.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,36855
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,15606
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,5404
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,835
